lambda,1,2,3,4,5,6,7,8,9,10,11
342.7644146,8.638461538,11.03076923,15.72307692,14.8,9.592307692,17.43076923,17.14615385,16.40769231,11.20769231,9.976923077,7.8
342.9766683,18.86153846,18.57692308,16.80769231,19.77692308,13.66153846,17.51538462,10.40769231,18.42307692,17.37692308,25.45384615,12.30769231
343.1889108,10,11.63076923,12.94615385,6.038461538,9.323076923,14.91538462,12.41538462,9.723076923,12.33076923,13.03076923,21.4
343.4011424,11.31538462,15.66923077,23.13846154,23.56153846,13.84615385,15.36923077,13.52307692,19.34615385,18.2,16.87692308,10.29230769
343.6133628,10.73076923,8.830769231,13.60769231,12.7,8.569230769,15.24615385,12.03076923,14.50769231,16.35384615,9.853846154,15.80769231
343.8255721,16.53846154,6.984615385,18.6,24.06153846,20.2,22.18461538,20.33846154,12.7,15.91538462,24.8,14.03076923
344.0377703,10.58461538,14.13076923,11.87692308,14.98461538,13.16923077,6.938461538,16.86153846,18.13076923,16.03846154,16.33076923,8.184615385
344.2499575,11.75384615,13.03846154,20.06153846,26.47692308,12.23846154,14.46153846,14.22307692,11.46153846,19.66153846,22.8,11.33076923
344.4621335,9.807692308,14.8,10.41538462,9.876923077,8.392307692,22.64615385,10.77692308,12.25384615,12.85384615,12.14615385,14.80769231
344.6742984,14.43846154,11.65384615,18.92307692,23.37692308,12.17692308,21.50769231,24.74615385,16.33076923,11.65384615,18.45384615,16.9
344.8864523,19.47692308,7.484615385,20.97692308,17.2,17.16153846,5.730769231,20.1,15.06923077,15.66153846,19.22307692,17.34615385
345.098595,13.43076923,12.93846154,12.16153846,16.46153846,10.7,26.66923077,17.30769231,14.07692308,12.81538462,13.21538462,15.87692308
345.3107267,12.17692308,12.10769231,13.3,19.66153846,13.43846154,11.46153846,20.1,18.64615385,15.77692308,12.78461538,7.184615385
345.5228472,19.83846154,14.41538462,22.43846154,15.13846154,15.97692308,17.70769231,8.215384615,19.03846154,10.96923077,23.84615385,15.04615385
345.7349566,19.79230769,15.66153846,10.15384615,14.77692308,8.269230769,26.16923077,22.13846154,14.11538462,7.992307692,14.95384615,12.73076923
345.9470549,26.17692308,8.792307692,22.30769231,22.47692308,16.13846154,7.869230769,18.06153846,18.5,8.776923077,31.54615385,12.50769231
346.1591421,10.67692308,11.83076923,22.06153846,21.5,12.78461538,20.64615385,14.05384615,22.43846154,19.16153846,19.26153846,22.2
346.3712181,15.07692308,12.42307692,17.19230769,17.78461538,19.36153846,24.35384615,18.66923077,20.93846154,12.16923077,17.00769231,11.66923077
346.583283,13.59230769,5.561538462,17.77692308,7.638461538,15.09230769,13.40769231,12.85384615,14.32307692,6.292307692,18.06923077,8.461538462
346.7953369,21.79230769,18.01538462,20.30769231,25.56153846,22.93846154,21.13076923,33.81538462,19.2,22.42307692,20.6,20.06923077
347.0073796,8.723076923,14.53076923,24.40769231,13.59230769,10.9,13.43846154,23.86153846,16.93076923,22.93076923,16.9,9
347.2194111,20.2,15.56153846,23.07692308,21.97692308,17.51538462,16.33076923,19.94615385,24.18461538,25.07692308,9.084615385,23.61538462
347.4314315,10.77692308,12.61538462,11.55384615,12.71538462,14.8,8.946153846,11.72307692,13.60769231,13.66923077,9.253846154,13.43076923
347.6434408,22.04615385,16.00769231,25.43846154,23.76153846,21.06153846,26.99230769,17.32307692,23.15384615,23.08461538,22.94615385,21.47692308
347.855439,8.515384615,14.31538462,23.00769231,19.61538462,13.45384615,10.34615385,17.65384615,15.02307692,13.33076923,15.17692308,15.26153846
348.067426,19.17692308,11.96153846,16.05384615,17.57692308,18.5,17.15384615,18.61538462,21.23846154,20.37692308,21.32307692,11.46153846
348.2794019,23.63846154,16.14615385,14.4,11.55384615,15.74615385,11.80769231,8.276923077,7.292307692,15.54615385,22.82307692,9.407692308
348.4913666,24.27692308,14.53846154,17.02307692,24.26153846,14.83846154,22.03846154,21,13.90769231,20.37692308,20.63076923,11.83076923
348.7033202,18.83846154,11.72307692,16.87692308,14.56153846,16.26153846,23.38461538,20.3,15.46153846,10.03076923,21.04615385,14.01538462
348.9152627,15.15384615,16.41538462,19.74615385,14.41538462,11.22307692,26.06923077,16.05384615,16.68461538,23.16923077,14.77692308,14.94615385
349.127194,13.53076923,8.646153846,25.70769231,14.77692308,13.23846154,23.26923077,17.26923077,16.63846154,16.16923077,23.35384615,10.67692308
349.3391141,24.34615385,15.52307692,21.26153846,23.97692308,13.79230769,14.99230769,13.83076923,14.03846154,19.46153846,22.05384615,13.70769231
349.5510231,20.07692308,11.55384615,12.26153846,15.13076923,12.1,23.73076923,8.415384615,15.15384615,12.33846154,14.60769231,9.692307692
349.7629209,19.9,15.38461538,19.26923077,27.66923077,21.63846154,28.46923077,19.4,19.9,26.63846154,32.35384615,31.70769231
349.9748076,8.461538462,13.3,16.89230769,16.14615385,12.13846154,24.47692308,16.46153846,15.18461538,14.62307692,17.72307692,19.50769231
350.1866831,10.20769231,21.87692308,30.42307692,20.54615385,15.13846154,26.84615385,14.35384615,23.74615385,22.53076923,23.54615385,23.08461538
350.3985474,21.31538462,13.49230769,25.23846154,25.06923077,14.53846154,22.63076923,21.96153846,10.09230769,25.96923077,15.55384615,18.16923077
350.6104006,9.061538462,17.90769231,15.19230769,20.59230769,30.13846154,12.17692308,16.72307692,31.93846154,11.33846154,24.74615385,20.50769231
350.8222426,17.84615385,21.67692308,17.53846154,12.34615385,16.75384615,13.72307692,13.9,16.46153846,13.20769231,18.60769231,14.01538462
351.0340734,15.64615385,19.43076923,10.30769231,27.26153846,25.66923077,16.86923077,28.86923077,15.33076923,17.58461538,20.75384615,21.90769231
351.2458931,24.93076923,12.72307692,15.05384615,15.3,22.52307692,13.73076923,9.161538462,6.630769231,17.03076923,19.8,11.98461538
351.4577016,17.47692308,18.99230769,20.69230769,17.16153846,13.51538462,23.24615385,29.96153846,7.723076923,18.66923077,27.64615385,21.40769231
351.6694989,26.93076923,11.91538462,18.17692308,10.28461538,10.40769231,21.13076923,12.44615385,15.05384615,21.1,14.37692308,19.73846154
351.881285,20.97692308,25.77692308,21.03846154,17.66153846,20.45384615,23.43076923,14.5,21.85384615,21.44615385,33.42307692,31.40769231
352.0930599,13.31538462,19,14.88461538,12.76153846,13.64615385,17.31538462,14.76923077,10.84615385,16.00769231,20.3,12.03076923
352.3048237,18.16153846,13.71538462,20.86153846,24.47692308,24.98461538,16.19230769,16.75384615,17.50769231,22.68461538,26.39230769,16.20769231
352.5165763,13.69230769,14.20769231,17.22307692,22.29230769,14.58461538,16.70769231,26.66153846,16.54615385,11.16153846,21.44615385,21.11538462
352.7283176,20.43076923,24.57692308,17.56923077,27.96153846,15.63846154,26.16923077,21.23076923,24.75384615,22.26923077,24.44615385,25.80769231
352.9400478,20.84615385,13.60769231,13.40769231,21.27692308,24.28461538,21.76923077,11.26923077,9.353846154,14.65384615,23.32307692,17.33076923
353.1517668,18,14.44615385,21.60769231,18.16153846,19.53846154,23.34615385,19.53076923,22.63846154,15.56923077,21.15384615,20.8
353.3634746,13.96923077,10.7,20.63846154,15.45384615,17.43846154,15.18461538,22.54615385,20.63846154,15.93076923,19.4,9.930769231
353.5751711,11.90769231,21.33076923,17.08461538,15.86923077,15.87692308,15.46923077,20.71538462,23.60769231,24.27692308,28.44615385,11.51538462
353.7868565,26.94615385,11.27692308,20.61538462,15.44615385,23.93076923,18.92307692,17.04615385,16.79230769,15.55384615,11.50769231,20.7
353.9985307,25.11538462,17.40769231,19.15384615,17.06153846,20.76153846,32.94615385,19.14615385,18.24615385,20.1,25.73846154,26.57692308
354.2101936,22.03846154,21.9,20.79230769,27.67692308,14.40769231,26.73076923,11.3,18.54615385,24.97692308,18.99230769,17.24615385
354.4218454,28.07692308,23.61538462,26.42307692,19.64615385,17.14615385,21.83076923,22.18461538,21.15384615,17.51538462,24.14615385,30.83076923
354.6334859,23.24615385,8.623076923,13.08461538,19.97692308,10.1,23.45384615,23.36153846,25.33076923,14.77692308,33.44615385,24.30769231
354.8451153,13.9,24.70769231,13.52307692,28.5,34.83846154,15.33076923,12.31538462,23.65384615,19.06153846,22.9,26.27692308
355.0567334,19.37692308,15.39230769,11.94615385,30.07692308,15.50769231,20.12307692,26.36153846,6.823076923,17.61538462,27.35384615,11.3
355.2683402,17.33076923,16.23846154,19.94615385,31.74615385,20.08461538,29.08461538,21.06923077,23.95384615,27.56923077,25.82307692,23.87692308
355.4799359,11.44615385,15.6,17.46923077,26.76153846,14.16923077,31.42307692,19.25384615,17.95384615,21.96153846,18.56153846,26.20769231
355.6915203,19.51538462,19.91538462,22.36923077,23.9,32.73846154,25.43076923,23.34615385,15.88461538,17.03846154,14.23076923,12.66153846
355.9030936,11.14615385,11.51538462,14.9,21.70769231,16.16923077,20.86923077,17.84615385,16.03846154,19.47692308,30.34615385,21.1
356.1146555,27.67692308,22.07692308,17.92307692,25.98461538,22.36153846,36.34615385,14.6,17.6,24.36923077,27.64615385,18.33846154
356.3262063,21.14615385,21.30769231,17.61538462,11.71538462,17.78461538,22.42307692,15.17692308,14.45384615,18.84615385,16.15384615,21.20769231
356.5377458,33.67692308,22.08461538,27.79230769,25.36923077,21.79230769,20.13076923,22.96153846,14.50769231,30.87692308,25.34615385,23.13846154
356.7492741,25.84615385,12.68461538,21.87692308,13.63846154,20.35384615,17.46923077,20.86923077,15.68461538,16.07692308,18.34615385,12.50769231
356.9607911,15.22307692,19.91538462,23.75384615,24.47692308,23.56923077,26.34615385,21.54615385,29.52307692,19.46923077,26.54615385,32.80769231
357.1722969,29.50769231,16.80769231,20.33846154,20.27692308,18.73846154,25.74615385,19.46153846,34.33076923,12.13076923,23.74615385,21.52307692
357.3837914,24.86923077,33.57692308,27.63846154,22.57692308,11.73076923,32.06923077,23.96153846,23.63846154,13.47692308,26.49230769,21.13076923
357.5952747,28.37692308,19.16923077,27.12307692,17.29230769,22.86153846,23.84615385,11.1,22.03846154,23.68461538,29.50769231,16.60769231
357.8067468,22.23846154,12.74615385,17.50769231,19.65384615,22.31538462,28.14615385,15.46153846,23.09230769,14.16153846,39.74615385,19.94615385
358.0182076,24.97692308,12.86923077,18.84615385,23.2,13.81538462,21.26923077,19.46153846,21.35384615,11.02307692,17.16923077,18.26923077
358.2296571,30.97692308,22.67692308,25.6,28.16153846,22.16153846,33.24615385,14.95384615,25.58461538,18.76153846,24.7,25.96923077
358.4410954,27.37692308,19.02307692,22.89230769,23.96153846,19.10769231,18.94615385,18.55384615,21.75384615,29.47692308,30.19230769,14.53846154
358.6525224,34.77692308,29.60769231,35.07692308,26.96153846,25.41538462,29.34615385,30.26153846,19.94615385,31.17692308,28.25384615,29.1
358.8639382,17.03846154,5.815384615,11.26153846,17.37692308,18.90769231,20.94615385,15.9,19.43846154,22.62307692,27.26923077,17.00769231
359.0753427,29.58461538,16.50769231,18.12307692,22.36153846,24.73846154,21.53076923,22.71538462,19.24615385,23.17692308,29.24615385,15.61538462
359.286736,21,17.00769231,27.72307692,24.07692308,19.28461538,18.09230769,21.26153846,25.83076923,32.27692308,17.85384615,10.69230769
359.4981179,22.87692308,22.88461538,29.02307692,26.53076923,24.03846154,18.28461538,13.89230769,22.16923077,22.57692308,32.35384615,19.06923077
359.7094886,22.44615385,24.72307692,21.02307692,21.76923077,18.12307692,17.48461538,21.56153846,16.8,25.37692308,19.04615385,24.56923077
359.920848,22.27692308,26.78461538,22.77692308,33.07692308,28.99230769,27.76923077,19.86153846,20.83846154,24.27692308,27.44615385,26.80769231
360.1321962,17.60769231,26.41538462,30.37692308,24.94615385,20.53846154,27.35384615,11.14615385,15.47692308,20.03076923,26.34615385,23.91538462
360.3435331,30.37692308,35.57692308,42.12307692,26.66923077,22.66923077,18.48461538,32.56153846,16.8,17.08461538,29.44615385,24.53076923
360.5548586,21.10769231,23.70769231,16.52307692,19.96153846,17.47692308,22.94615385,26.66153846,27.23846154,17.40769231,30.14615385,25.63846154
360.7661729,28.86923077,13.91538462,19.10769231,29.86153846,27.00769231,23.60769231,15.96923077,25.93846154,26.73076923,29.14615385,27.83076923
360.977476,21.40769231,8.738461538,18.59230769,22.09230769,21.09230769,19.46923077,27.84615385,20.28461538,21.47692308,22.12307692,16.28461538
361.1887677,31.37692308,14.30769231,24.42307692,25.76153846,29.83846154,35.74615385,28.05384615,24.83846154,24.41538462,47.44615385,29.13846154
361.4000481,20.5,16.37692308,25.99230769,23.26153846,15.79230769,16.96153846,27.06153846,22.73846154,24.74615385,32.2,19.65384615
361.6113173,34.57692308,21.06153846,24.29230769,33.66153846,22.71538462,32.44615385,31.96153846,33.23846154,33.27692308,38.34615385,23.90769231
361.8225751,17.18461538,25.69230769,19.84615385,25.16153846,19.76923077,19.03846154,25.96153846,17.53846154,13.50769231,24.54615385,17.57692308
362.0338217,27.64615385,32.17692308,24.45384615,24.27692308,15.42307692,20.46923077,22.06153846,19.55384615,33.37692308,38.24615385,24.43846154
362.2450569,20.23076923,30.97692308,25.62307692,16.77692308,17.68461538,23.23076923,27.2,20.93846154,18.62307692,30.15384615,25.80769231
362.4562809,32.01538462,29.74615385,21.23076923,31.07692308,32.71538462,39.63076923,26.01538462,31.33846154,33.88461538,38.7,27.70769231
362.6674935,51.97692308,35.97692308,45.52307692,35.96153846,44.93846154,38.64615385,40.86153846,44.13846154,59.47692308,47.04615385,41.83846154
362.8786949,64.77692308,65.37692308,55.92307692,54.66153846,44.63846154,59.34615385,59.86153846,58.43846154,51.57692308,58.44615385,54.30769231
363.0898849,75.97692308,69.27692308,72.02307692,74.66153846,64.63846154,67.64615385,73.26153846,83.43846154,64.07692308,71.34615385,66.50769231
363.3010636,96.47692308,92.57692308,105.4230769,98.66153846,97.63846154,106.2461538,90.66153846,87.53846154,97.67692308,103.6461538,104.2076923
363.512231,114.0769231,118.7769231,127.1230769,133.3615385,133.2384615,125.1461538,118.7615385,112.7384615,132.4769231,126.6461538,107.4076923
363.7233871,164.3769231,150.0769231,157.1230769,159.4615385,162.5384615,157.4461538,157.9615385,165.5384615,157.9769231,156.8461538,151.8076923
363.9345319,188.3769231,198.7769231,209.0230769,204.7615385,198.5384615,206.0461538,198.8615385,192.5384615,196.0769231,212.3461538,185.6076923
364.1456653,258.7769231,249.8769231,258.5230769,265.4615385,256.5384615,263.3461538,250.6615385,263.6384615,252.4769231,254.5461538,252.5076923
364.3567874,306.5769231,300.3769231,313.2230769,319.4615385,314.0384615,310.9461538,296.5615385,306.2384615,303.3769231,299.5461538,300.1076923
364.5678982,348.9769231,362.9769231,348.3230769,355.3615385,370.2384615,365.5461538,364.4615385,362.9384615,356.5769231,361.3461538,343.7076923
364.7789977,392.6769231,387.4769231,391.7230769,393.6615385,401.7384615,410.8461538,404.4615385,398.9384615,394.5769231,405.6461538,378.8076923
364.9900858,426.5769231,416.1769231,418.7230769,425.7615385,435.4384615,433.2461538,413.2615385,415.7384615,424.3769231,419.7461538,418.7076923
365.2011626,427.2769231,411.5769231,423.2230769,429.7615385,416.7384615,416.6461538,427.4615385,420.1384615,418.5769231,426.0461538,415.2076923
365.4122281,394.9769231,401.0769231,411.3230769,400.8615385,402.1384615,400.6461538,408.9615385,396.2384615,395.9769231,405.3461538,388.8076923
365.6232822,345.8769231,354.2769231,357.0230769,349.3615385,359.8384615,362.8461538,365.0615385,356.4384615,350.3769231,353.3461538,349.6076923
365.834325,308.9769231,315.7769231,301.2230769,315.1615385,322.6384615,329.6461538,310.7615385,313.1384615,322.7769231,315.2461538,307.9076923
366.0453564,257.6769231,255.6769231,251.9230769,261.6615385,261.3384615,263.1461538,265.2615385,273.6384615,249.3769231,273.4461538,265.5076923
366.2563765,215.5769231,209.0769231,224.4230769,220.6615385,221.8384615,216.0461538,217.8615385,214.9384615,224.0769231,207.1461538,217.2076923
366.4673853,170.0769231,157.6769231,169.6230769,179.7615385,169.9384615,168.8461538,170.5615385,172.4384615,163.9769231,161.1461538,166.9076923
366.6783827,132.3769231,122.1769231,128.2230769,132.5615385,142.9384615,142.1461538,135.6615385,130.2384615,122.4769231,128.8461538,123.5076923
366.8893687,93.37692308,97.17692308,96.52307692,110.1615385,103.9384615,100.8461538,90.36153846,101.9384615,104.5769231,101.3461538,95.20769231
367.1003434,83.37692308,82.17692308,83.02307692,79.26153846,75.93846154,88.04615385,77.16153846,79.03846154,70.67692308,81.24615385,74.60769231
367.3113067,55.27692308,45.17692308,59.52307692,66.86153846,48.23846154,60.94615385,61.36153846,57.03846154,62.67692308,55.54615385,56.70769231
367.5222587,43.37692308,48.07692308,47.82307692,55.46153846,43.83846154,43.24615385,50.96153846,43.13846154,54.37692308,45.94615385,46.10769231
367.7331993,33.67692308,35.37692308,34.72307692,42.46153846,41.5,42.74615385,47.06153846,35.13846154,42.87692308,44.54615385,36.40769231
367.9441285,39.47692308,36.97692308,31.42307692,41.36153846,24.64615385,34.73076923,34.06153846,34.33846154,40.97692308,38.14615385,39.30769231
368.1550464,31.01538462,30.49230769,31.83846154,26.26153846,31.21538462,41.54615385,23.16153846,21.54615385,26.14615385,46.64615385,31.70769231
368.3659529,32.63076923,36.97692308,32.06923077,35.26153846,30.63846154,14.01538462,27.46153846,21.53846154,33.23076923,35.94615385,24.50769231
368.576848,24.26153846,21.28461538,27.4,25.06153846,24.90769231,29.94615385,35.06153846,23.96153846,22.71538462,30.34615385,26.93846154
368.7877317,27.87692308,29.77692308,27.72307692,29.78461538,27.13846154,38.54615385,30.06153846,24.94615385,27.17692308,35.14615385,24.46153846
368.9986041,33.67692308,20.54615385,17.62307692,28.46153846,13.3,21.56923077,18.76153846,23.63846154,22.56153846,33.24615385,21.90769231
369.2094651,27.14615385,25.58461538,30.92307692,38.26153846,17.43846154,42.14615385,26.16153846,30.73076923,29.41538462,39.52307692,23.7
369.4203147,29.27692308,34.87692308,24.22307692,28.57692308,25.53846154,30.93076923,23.7,25.26153846,23.33076923,26.05384615,32.23846154
369.6311529,25.37692308,25.01538462,25.52307692,33.86153846,24.63846154,30.84615385,22.7,37.83846154,28.07692308,26.34615385,25.10769231
369.8419798,23.87692308,20.81538462,28.46153846,31.96153846,23.66923077,24.01538462,27.31538462,18.80769231,27.67692308,23.72307692,31.30769231
370.0527952,28.27692308,22.96153846,33.02307692,31.66153846,28.80769231,30.14615385,32.46153846,36.33846154,21.50769231,22.55384615,27.55384615
370.2635993,23.11538462,30.91538462,29.69230769,24.86153846,31.37692308,37.44615385,29.3,23.03846154,32.26153846,31.12307692,29.90769231
370.4743919,28.03846154,21.17692308,24.32307692,28.97692308,20.78461538,34.04615385,23.06153846,30.23076923,24.64615385,30.86923077,27.20769231
370.6851732,32.87692308,20.57692308,18.02307692,18.59230769,16.63846154,30.74615385,16.33846154,32.83076923,32.54615385,27.92307692,24.83076923
370.895943,22.77692308,19.26923077,21.66923077,21.03846154,42.03846154,23.43076923,25.16153846,29.58461538,28.67692308,22.24615385,27.97692308
371.1067015,25.00769231,23.60769231,20.89230769,34.86153846,23.01538462,29.44615385,33.26153846,19.43076923,25.14615385,30.54615385,17.20769231
371.3174486,24.05384615,27.97692308,20.52307692,31.86153846,25.81538462,20.26923077,28.16153846,38.23846154,19.16923077,39.64615385,30.40769231
371.5281842,23.26923077,29.07692308,24.00769231,35.56923077,21.13846154,25.96923077,28.46153846,28.43846154,25.04615385,28.59230769,17.66153846
371.7389085,30.57692308,19.37692308,30.02307692,31.66153846,33.13846154,37.64615385,19.56153846,33.26153846,36.97692308,34.14615385,31.70769231
371.9496213,25.07692308,26.17692308,18.19230769,23.31538462,23.95384615,37.04615385,28.06153846,18.93076923,31.96923077,22.44615385,19.80769231
372.1603227,40.67692308,29.37692308,27.27692308,28.14615385,28.83846154,17.06923077,30.86153846,29.55384615,20.2,36.84615385,27.60769231
372.3710127,28.36153846,18.17692308,14.16153846,27.66153846,23.45384615,25.23076923,25.01538462,12.21538462,19.45384615,37.52307692,22.93076923
372.5816913,23.21538462,25.53846154,29.42307692,23.86153846,17.72307692,28.98461538,29.96923077,28.65384615,34.17692308,23.99230769,35.00769231
372.7923584,33.24615385,24.90769231,20.05384615,22.97692308,24.30769231,19.34615385,20.07692308,25.43076923,18.46153846,24.98461538,20.05384615
373.0030142,19.79230769,25.31538462,32.02307692,20.86153846,12.46153846,26.73076923,24.46923077,33.35384615,27.51538462,28.64615385,22.16923077
373.2136585,19.91538462,19.77692308,20.76153846,27.16153846,16.24615385,23.50769231,20.85384615,17.95384615,24.01538462,23.15384615,21.18461538
373.4242914,31.74615385,23.33846154,27.62307692,21.38461538,19.57692308,19.15384615,25.61538462,29.73846154,36.47692308,29.74615385,24.57692308
373.6349128,25.06923077,23.33846154,22.72307692,22.66153846,13.7,26.79230769,24.6,21.05384615,35.27692308,32.94615385,19.09230769
373.8455228,29.01538462,26.97692308,31.22307692,27.96153846,38.73846154,27.54615385,30.16153846,20.33846154,23.56153846,36.12307692,29.83846154
374.0561214,34.57692308,22.86153846,26.62307692,24.91538462,23.83846154,16.06923077,25.01538462,28.93846154,24.34615385,32.7,23.7
374.2667086,28.57692308,39.77692308,18.37692308,26.36153846,30.23846154,14.83076923,40.36153846,27.13846154,31.53076923,32.44615385,22.77692308
374.4772843,23.17692308,30.41538462,30.36153846,27.47692308,28.20769231,22.04615385,34.96153846,35.13846154,24.93076923,21.94615385,25.60769231
374.6878485,35.27692308,23.93076923,23.72307692,24.26153846,29.71538462,27.14615385,28.26153846,24.84615385,28.54615385,35.24615385,33.20769231
374.8984014,24.44615385,24.01538462,30.00769231,27.36153846,23.43846154,22.46923077,31.41538462,10.23846154,28.26153846,24.72307692,24.68461538
375.1089427,23.97692308,21.23846154,21.30769231,25.07692308,22.33846154,28.45384615,39.16153846,36.33846154,30.07692308,25.89230769,30.93076923
375.3194726,28.07692308,20.87692308,21.43076923,31.97692308,36.82307692,27.03076923,34.56153846,28.93846154,20.64615385,26.84615385,20.33846154
375.5299911,28.77692308,28.27692308,30.53846154,23.67692308,23.83846154,44.74615385,33.66153846,23.23076923,42.11538462,27.74615385,30.90769231
375.7404981,24.33076923,18.11538462,28.02307692,20.17692308,26.23846154,22.40769231,36.66153846,31.96153846,26.57692308,30.45384615,17.83846154
375.9509937,25.64615385,23.77692308,28.26153846,19.76153846,25.13076923,26.06923077,28.66153846,23.40769231,34.37692308,28.96923077,28.71538462
376.1614778,25.47692308,21.86923077,30.32307692,27.07692308,25.60769231,28.64615385,17.46153846,28.03846154,18.16923077,22.94615385,23.83076923
376.3719504,44.97692308,28.27692308,42.02307692,21.77692308,28.13846154,38.74615385,25.46153846,26.63846154,30.68461538,26.62307692,21.91538462
376.5824116,23.53076923,32.27692308,27.72307692,22.26153846,21.73076923,35.86923077,18.8,28.73846154,22.21538462,29.74615385,21.73846154
376.7928613,27.97692308,22.78461538,26.43846154,34.06923077,24.43846154,34.04615385,33.36153846,25.29230769,34.87692308,29.32307692,32.10769231
377.0032995,23.87692308,22.57692308,24.22307692,24.79230769,30.93846154,26.12307692,27.86153846,26.93846154,21.55384615,37.94615385,27
377.2137263,21.77692308,35.07692308,41.15384615,32.36153846,32.83076923,34.74615385,43.86153846,39.13846154,20.23076923,43.14615385,26.60769231
377.4241415,30.21538462,17.89230769,35.92307692,25.07692308,28.83846154,35.44615385,27.7,28.33076923,25.47692308,33.95384615,20.47692308
377.6345454,30.17692308,36.17692308,32.62307692,35.66153846,26.23846154,46.24615385,33.65384615,26.13076923,37.41538462,38.84615385,32.70769231
377.8449377,27.78461538,21.67692308,33.72307692,33.46153846,22.70769231,26.44615385,26.40769231,24.33846154,27.56153846,37.34615385,30.61538462
378.0553185,37.17692308,42.47692308,27.57692308,25.96153846,36.85384615,43.94615385,34.66153846,37.63846154,43.07692308,43.84615385,28.00769231
378.2656879,36.47692308,29.43846154,29.12307692,37.06153846,30.73846154,34.34615385,36.66153846,29.43846154,28.47692308,30.84615385,29.20769231
378.4760458,39.77692308,43.23076923,31.52307692,43.06153846,39.23846154,39.64615385,32.76153846,42.23076923,25.36153846,35.54615385,36.70769231
378.6863922,28.47692308,42.67692308,42.92307692,32.18461538,36.43846154,32.74615385,30.26153846,37.13846154,25.73076923,38.24615385,25.63846154
378.8967271,30.67692308,32.18461538,34.82307692,39.36153846,31.03846154,45.74615385,42.96153846,32.03846154,31.44615385,47.24615385,46.50769231
379.1070505,33.75384615,33.27692308,35.52307692,25.16153846,33.53846154,38.74615385,40.66153846,46.93846154,41.77692308,33.14615385,26.10769231
379.3173624,36.07692308,39.08461538,35.92307692,46.06153846,41.23846154,38.14615385,43.96153846,48.73846154,49.97692308,46.54615385,43.00769231
379.5276628,38.47692308,32.87692308,34.42307692,41.46153846,32.61538462,30.54615385,39.06153846,25.2,35.27692308,41.04615385,34.70769231
379.7379517,48.67692308,29.77692308,45.32307692,45.16153846,49.10769231,42.34615385,50.96153846,49.43846154,45.47692308,58.34615385,31.30769231
379.9482291,38.27692308,29.47692308,30.02307692,44.26153846,40.23846154,43.34615385,29.26153846,32.63846154,31.57692308,35.04615385,35.77692308
380.158495,49.87692308,46.47692308,46.52307692,37.36153846,41.73846154,54.14615385,47.26153846,37.53846154,41.47692308,50.54615385,37.40769231
380.3687494,39.97692308,40.97692308,35.75384615,35.06153846,37.03846154,34.36923077,37.46153846,30.23846154,31.87692308,32.94615385,34.20769231
380.5789923,42.17692308,32.17692308,40.02307692,43.06153846,50.63846154,54.74615385,44.06153846,35.83846154,39.87692308,58.74615385,48.20769231
380.7892236,38.17692308,33.17692308,41.52307692,35.06153846,34.93846154,47.14615385,34.06153846,46.53846154,42.07692308,40.14615385,34.60769231
380.9994435,29.9,41.86153846,37.92307692,52.26153846,45.43846154,48.84615385,38.16153846,40.73846154,46.37692308,50.44615385,48.10769231
381.2096518,38.93076923,39.17692308,29.53846154,39.26153846,35.03846154,41.74615385,32.66153846,31.34615385,29.77692308,36.74615385,33.83076923
381.4198486,33.53076923,30.27692308,31.42307692,44.76153846,26.83846154,49.44615385,50.26153846,47.33846154,35.47692308,34.74615385,46.80769231
381.6300339,35.37692308,34.77692308,36.82307692,41.16153846,37.23846154,33.64615385,36.26153846,30.93846154,33.07692308,31.18461538,27.60769231
381.8402077,38.67692308,31.77692308,35.52307692,42.86153846,42.63846154,49.54615385,35.56153846,29.53076923,47.07692308,38.44615385,42.70769231
382.0503699,36.93076923,30.07692308,33.92307692,35.76153846,35.62307692,37.14615385,27.06153846,37.93846154,40.46923077,36.34615385,35.60769231
382.2605206,35.97692308,43.07692308,37.67692308,33.56153846,44.46923077,31.84615385,37.76153846,34.73846154,39.87692308,46.54615385,39.40769231
382.4706598,42.90769231,31.46153846,36.33846154,30.6,37.43846154,34.14615385,32.36153846,39.96153846,32.03076923,33.35384615,30.20769231
382.6807874,35.29230769,35.67692308,36.32307692,40.67692308,31.83846154,45.14615385,46.76153846,32.63846154,42.44615385,38.09230769,37.50769231
382.8909035,31.34615385,31.37692308,21.65384615,37.06153846,35.4,28.03076923,49.26153846,34.85384615,26.64615385,35.64615385,31.60769231
383.1010081,42.97692308,32.47692308,23.67692308,37.06153846,46.93846154,45.04615385,44.96153846,34.83846154,51.67692308,38.14615385,29.63846154
383.3111011,21.1,33.37692308,33.62307692,41.96153846,27.13846154,32.44615385,39.66153846,35.93846154,32.77692308,32.54615385,21.17692308
383.5211826,36.67692308,32.37692308,35.26153846,35.46153846,34.23846154,34.34615385,36.36153846,32.03846154,41.57692308,38.64615385,35.70769231
383.7312525,29.87692308,20.7,34.12307692,43.06153846,31.43846154,28.04615385,35.86153846,23.93846154,26.5,31.32307692,25.57692308
383.9413109,33.64615385,26.37692308,44.52307692,34.37692308,34.23846154,43.64615385,37.46153846,32.83846154,43.37692308,46.84615385,38.80769231
384.1513577,34.17692308,25.77692308,33.4,37.26153846,21.48461538,32.74615385,22.76153846,19.75384615,31.57692308,36.04615385,23.1
