lambda,1,2,3,4,5,6,7,8,9,10,11
507.401117,9802.884615,9819.2,9852.869231,9809.530769,9853.330769,9853.2,9831.784615,9846.4,9838.907692,9837.230769,9835.1
507.6038228,9953.084615,9937.8,9849.669231,9933.430769,9929.730769,9921.4,9912.884615,9927.2,9866.207692,9927.530769,9901.8
507.8065156,10030.58462,10070.5,10093.96923,10049.73077,10065.23077,10056.9,10054.88462,10047.8,10040.20769,10035.53077,10028.5
508.0091954,10033.58462,10081,10070.66923,10026.73077,10084.63077,10074.3,10057.98462,10107.1,10066.70769,10081.93077,10050.9
508.2118623,10074.48462,10037.3,10016.86923,10056.73077,10064.63077,10045,10024.18462,10042.8,10055.70769,10015.13077,9991.7
508.4145161,10129.88462,10124.7,10165.16923,10128.03077,10133.43077,10106.3,10113.28462,10117.2,10133.90769,10147.13077,10153.8
508.6171569,10177.78462,10181.1,10165.56923,10178.33077,10167.13077,10209.1,10163.08462,10205.6,10169.30769,10212.93077,10199.7
508.8197846,10174.98462,10166.9,10204.76923,10179.73077,10163.03077,10157,10169.78462,10155.9,10155.90769,10166.73077,10134.5
509.0223994,10145.58462,10145.9,10131.56923,10156.53077,10115.03077,10137.2,10076.68462,10110.1,10161.10769,10131.83077,10108.1
509.2250012,10267.48462,10330.8,10296.16923,10303.53077,10296.03077,10291.8,10284.58462,10301.2,10297.00769,10303.93077,10290.7
509.4275899,10307.08462,10320.2,10305.46923,10333.73077,10327.13077,10292.9,10328.98462,10354.6,10343.20769,10321.53077,10324.3
509.6301656,10327.78462,10378.2,10347.06923,10355.23077,10329.73077,10307.4,10365.58462,10323.9,10348.50769,10332.03077,10367.5
509.8327283,10324.48462,10292.9,10323.26923,10331.33077,10304.83077,10347.4,10315.48462,10382.4,10353.60769,10325.03077,10340.5
510.0352779,10444.28462,10463.4,10475.36923,10488.83077,10472.43077,10465.5,10480.28462,10484.3,10493.10769,10485.33077,10451.2
510.2378146,10410.08462,10392.5,10365.26923,10353.93077,10362.23077,10352.7,10379.78462,10350.5,10374.90769,10373.33077,10381
510.4403382,10485.68462,10475.3,10509.06923,10532.53077,10443.13077,10488.9,10490.48462,10449.2,10464.90769,10497.13077,10489.1
510.6428487,10596.48462,10606.2,10587.86923,10595.83077,10554.93077,10544.7,10579.28462,10588.7,10596.90769,10555.23077,10553.5
510.8453463,10606.98462,10607.7,10587.96923,10576.83077,10597.23077,10556.5,10567.98462,10568.6,10589.80769,10592.63077,10581.7
511.0478308,10504.48462,10505.4,10563.46923,10508.63077,10537.73077,10526.2,10505.38462,10507.8,10513.10769,10478.93077,10544.5
511.2503022,10602.38462,10618.3,10648.06923,10621.03077,10563.93077,10613.7,10640.98462,10609.1,10615.20769,10611.33077,10638
511.4527606,10623.78462,10600.9,10643.96923,10613.33077,10635.13077,10635.8,10613.98462,10551.4,10584.80769,10613.83077,10568.7
511.655206,10903.38462,10884.4,10892.06923,10897.03077,10928.83077,10929.3,10905.18462,10958.7,10881.20769,10922.43077,10912
511.8576383,10702.88462,10686.8,10707.36923,10749.03077,10703.93077,10725.6,10686.28462,10716.8,10704.80769,10689.63077,10690.6
512.0600575,10745.38462,10753.7,10792.46923,10798.43077,10768.93077,10773.6,10762.18462,10810,10771.60769,10743.43077,10781.5
512.2624637,10824.28462,10854.2,10880.66923,10847.23077,10879.63077,10833.2,10872.38462,10810.3,10875.70769,10826.63077,10842.2
512.4648569,10766.08462,10787.1,10794.06923,10801.43077,10801.23077,10760.9,10814.48462,10769.9,10789.40769,10826.63077,10779.6
512.667237,10902.18462,10921.3,10904.16923,10917.63077,10903.73077,10903,10913.98462,10934.3,10844.70769,10916.03077,10918.5
512.869604,10962.28462,10930.4,10957.56923,10945.13077,10942.93077,10948.6,10967.58462,10940.9,10968.20769,10936.73077,10921
513.071958,10930.18462,10892.1,10922.06923,10885.13077,10918.13077,10916.2,10933.78462,10966.4,10922.10769,10942.33077,10894.1
513.2742989,11071.18462,11029.4,11046.26923,11084.93077,11040.33077,11038.8,11089.28462,11041,11075.20769,11028.73077,11057.1
513.4766267,11155.58462,11117.3,11151.26923,11150.23077,11110.83077,11124.1,11115.48462,11098.1,11086.20769,11152.83077,11152.3
513.6789415,11115.68462,11139.3,11156.86923,11169.63077,11132.43077,11127,11089.88462,11144.7,11127.50769,11136.73077,11106.1
513.8812432,11165.78462,11197.1,11225.16923,11168.63077,11134.73077,11166,11193.08462,11160.9,11218.20769,11135.13077,11178.5
514.0835318,11186.18462,11230.6,11246.86923,11226.33077,11222.03077,11210.2,11206.98462,11173.9,11171.40769,11181.03077,11184.2
514.2858073,11158.68462,11201.6,11189.76923,11199.53077,11210.53077,11217,11221.48462,11171.8,11208.20769,11174.83077,11163.1
514.4880698,11178.98462,11258.3,11156.56923,11225.53077,11201.13077,11212.2,11212.38462,11215.3,11187.40769,11191.63077,11208.6
514.6903192,11426.28462,11443.8,11418.06923,11427.83077,11450.43077,11404,11438.28462,11414.4,11388.70769,11398.53077,11392.8
514.8925554,11393.48462,11402,11382.76923,11397.03077,11399.53077,11430.1,11400.78462,11363.9,11399.80769,11396.83077,11402.1
515.0947787,11384.48462,11390.1,11373.86923,11335.03077,11383.63077,11377.7,11372.58462,11377.5,11380.30769,11369.23077,11397.8
515.2969888,11450.48462,11460.3,11497.26923,11464.33077,11447.43077,11491.2,11415.08462,11446.2,11492.20769,11490.43077,11456.2
515.4991858,11456.98462,11464.6,11386.66923,11422.23077,11407.33077,11438.1,11416.18462,11404.4,11405.50769,11463.03077,11398.9
515.7013697,11480.98462,11528.7,11539.66923,11559.33077,11561.43077,11505.4,11521.58462,11529.4,11533.20769,11482.53077,11537.3
515.9035405,11580.88462,11577,11584.46923,11602.93077,11584.33077,11569.7,11566.18462,11568.9,11565.00769,11519.03077,11564.6
516.1056983,11576.28462,11577.6,11556.96923,11574.33077,11531.33077,11517.9,11540.88462,11573.2,11582.00769,11574.43077,11557.2
516.3078429,11601.68462,11663.9,11642.56923,11629.83077,11585.13077,11602.8,11622.28462,11647.3,11594.50769,11647.33077,11604.1
516.5099744,11697.28462,11741.1,11682.66923,11744.13077,11762.93077,11699,11736.28462,11716.3,11694.00769,11743.83077,11751.9
516.7120929,11688.88462,11679.6,11660.76923,11656.03077,11653.13077,11667.5,11664.58462,11718.7,11693.40769,11685.03077,11657
516.9141982,11772.68462,11800.3,11760.86923,11714.93077,11739.73077,11766.8,11716.48462,11763.5,11740.00769,11714.93077,11798.2
517.1162904,11845.58462,11901.5,11891.96923,11844.93077,11880.43077,11894,11907.38462,11880.9,11866.50769,11913.53077,11869.8
517.3183694,11801.78462,11849,11786.66923,11839.13077,11842.83077,11856.1,11842.18462,11777.3,11823.40769,11827.63077,11845.5
517.5204354,11802.18462,11847.4,11820.66923,11845.03077,11827.13077,11855.3,11824.68462,11820.4,11858.50769,11875.33077,11810.7
517.7224883,11820.58462,11841.4,11836.56923,11863.73077,11844.63077,11868.5,11838.18462,11835.7,11865.20769,11836.83077,11873.2
517.924528,11920.88462,11902.6,11906.56923,11896.53077,11932.93077,11933,11888.38462,11907,11945.40769,11932.73077,11925.4
518.1265546,11985.08462,12005.1,12009.16923,12023.93077,11982.73077,11994.1,11967.18462,12000.6,12021.30769,12017.83077,11989.5
518.3285681,11992.28462,11988.8,11996.36923,11997.03077,11983.03077,11997.9,11994.58462,12014.8,12054.20769,11969.93077,11977.3
518.5305684,11956.98462,12002.3,11941.36923,11917.63077,11933.03077,11931.5,11948.78462,11953.7,11968.30769,11962.83077,11918.7
518.7325556,12113.58462,12083.8,12078.66923,12121.93077,12089.53077,12096.6,12132.48462,12070.8,12143.90769,12110.63077,12106
518.9345297,12130.08462,12183.3,12143.86923,12142.83077,12186.03077,12167,12122.98462,12125.9,12179.10769,12126.83077,12109.6
519.1364907,12136.88462,12097.5,12074.36923,12124.43077,12087.03077,12086.3,12111.28462,12095.2,12092.50769,12102.53077,12094.5
519.3384385,12253.08462,12283.3,12274.16923,12249.03077,12237.73077,12212.3,12243.28462,12234.7,12257.40769,12242.83077,12217.4
519.5403732,12169.88462,12176,12200.16923,12228.73077,12214.83077,12186.8,12215.38462,12174.3,12175.70769,12182.93077,12162.2
519.7422947,12296.48462,12286.9,12255.76923,12260.93077,12281.13077,12319,12314.08462,12302,12291.20769,12276.73077,12257.1
519.9442031,12257.08462,12268.9,12232.96923,12240.13077,12246.83077,12245.3,12227.68462,12231.9,12255.50769,12219.33077,12249.7
520.1460983,12350.58462,12438.6,12429.86923,12404.83077,12395.83077,12407.6,12361.28462,12376.5,12408.30769,12391.93077,12373.8
520.3479804,12349.98462,12388,12402.86923,12399.63077,12386.53077,12389.4,12376.18462,12365.2,12387.10769,12382.63077,12391.1
520.5498493,12418.08462,12377,12403.06923,12384.43077,12416.63077,12397.7,12378.28462,12396.5,12356.80769,12419.83077,12389.3
520.7517051,12390.68462,12411.4,12390.26923,12383.53077,12408.23077,12354.7,12429.18462,12431.9,12410.70769,12427.53077,12412.9
520.9535477,12554.48462,12594.2,12569.86923,12563.93077,12568.33077,12575,12576.78462,12545.8,12550.70769,12551.73077,12567.7
521.1553772,12360.98462,12411.3,12363.26923,12422.03077,12399.03077,12414.9,12391.18462,12411.8,12360.40769,12368.03077,12368
521.3571935,12524.18462,12556.7,12553.36923,12517.73077,12563.33077,12509.3,12518.28462,12522.3,12548.80769,12531.03077,12509.1
521.5589966,12592.78462,12616.5,12583.76923,12596.33077,12539.03077,12579.1,12604.48462,12589.2,12622.00769,12542.43077,12575.4
521.7607866,12639.28462,12632.9,12682.36923,12641.53077,12645.63077,12624,12593.68462,12656.9,12636.20769,12614.43077,12677.4
521.9625634,12600.78462,12618.7,12606.26923,12622.53077,12590.73077,12634.3,12579.28462,12601,12589.70769,12666.53077,12620.5
522.164327,12627.38462,12586.7,12651.36923,12663.33077,12613.83077,12642.8,12628.28462,12613.8,12630.60769,12598.53077,12607.5
522.3660775,12626.38462,12654.6,12636.26923,12637.73077,12667.43077,12613.6,12637.78462,12659.5,12624.50769,12612.83077,12665.3
522.5678148,12659.08462,12650.7,12677.76923,12658.83077,12678.03077,12694.2,12681.68462,12656.6,12662.10769,12642.53077,12657.1
522.7695389,12650.18462,12688.6,12695.36923,12708.33077,12724.73077,12704.3,12675.78462,12670.9,12716.00769,12712.53077,12678.6
522.9712498,12811.78462,12844.7,12865.86923,12841.13077,12853.83077,12803,12899.68462,12818.1,12853.30769,12833.33077,12869.6
523.1729475,12688.98462,12784.4,12756.16923,12732.03077,12724.03077,12709.4,12678.98462,12701.3,12717.50769,12712.23077,12699.6
523.3746321,12747.38462,12733.5,12756.96923,12747.63077,12770.43077,12754.4,12748.78462,12766.3,12745.00769,12789.13077,12769.9
523.5763034,12732.38462,12770.8,12761.46923,12724.93077,12740.03077,12728.7,12728.28462,12727.9,12741.10769,12714.23077,12717.2
523.7779616,12718.28462,12701.2,12709.86923,12734.83077,12715.93077,12694.3,12685.68462,12757.7,12700.70769,12682.43077,12713.3
523.9796066,12774.08462,12837.9,12864.26923,12825.03077,12856.63077,12860.8,12791.78462,12845.6,12856.00769,12829.33077,12761
524.1812383,12794.68462,12861.4,12880.16923,12874.93077,12842.53077,12822.4,12815.98462,12851.9,12794.00769,12853.33077,12823.5
524.3828569,12749.48462,12868.6,12798.16923,12775.63077,12843.53077,12843.1,12843.98462,12814.8,12786.50769,12794.93077,12809
524.5844623,12911.78462,12970.7,12926.76923,12979.43077,12910.43077,12917.3,12903.38462,12897.8,12888.20769,12910.63077,12904.4
524.7860545,12875.78462,12876.7,12865.76923,12877.53077,12917.33077,12878.8,12864.58462,12870.4,12890.00769,12820.53077,12915.9
524.9876334,12756.18462,12811.9,12810.26923,12801.23077,12810.53077,12791,12767.28462,12771.1,12821.20769,12788.13077,12750.7
525.1891992,12881.88462,12931,12915.66923,12888.33077,12888.93077,12917,12834.68462,12898.9,12938.80769,12878.23077,12913.2
525.3907517,12897.68462,12921,12929.56923,12966.53077,12911.83077,12946.5,12911.98462,12914.8,12920.70769,12946.63077,12935.4
525.5922911,12959.38462,12971.5,12963.46923,12961.03077,12955.53077,12934.2,12965.58462,12956.1,12968.10769,12964.63077,12908.6
525.7938172,12939.08462,12956.3,12919.56923,12956.33077,12938.93077,12911.5,12913.58462,12955.7,12949.70769,12938.93077,12932.3
525.9953301,12947.48462,12998.8,12970.86923,12967.73077,12939.53077,12952.2,12955.58462,12960,12948.60769,12959.03077,12933.5
526.1968298,12903.18462,12937,12927.36923,12960.03077,12901.93077,12912.4,12915.28462,12925.2,12911.40769,12889.23077,12846.4
526.3983162,12871.28462,12880.8,12886.36923,12844.43077,12898.93077,12877.6,12907.68462,12911.6,12875.30769,12873.43077,12864.6
526.5997895,12983.98462,13003.3,12965.46923,12969.83077,12951.73077,12978.1,12950.88462,12989.2,12999.00769,12947.63077,12991.3
526.8012495,12975.88462,12968.1,13037.96923,12988.03077,13023.73077,12943,12955.88462,12985.4,12979.60769,12966.63077,12965.2
527.0026963,12936.08462,12939.9,12978.26923,12958.83077,12972.73077,13006.9,12959.38462,13017.1,12981.20769,12981.23077,12971.6
527.2041298,12944.18462,12926.3,12884.46923,12921.13077,12912.53077,12908.4,12902.28462,12915.5,12869.40769,12900.63077,12882.4
527.4055501,12933.88462,12969.2,12966.76923,13001.83077,12995.23077,13001.4,12987.98462,12957.5,13005.90769,12990.93077,13001.4
527.6069572,12991.78462,12977.3,12985.96923,13019.33077,12973.33077,12991.4,12960.88462,12968,12984.20769,12942.73077,12969.5
527.808351,13005.58462,12989.7,13035.96923,13005.93077,12973.83077,12994.4,12986.28462,12990.4,13019.70769,12996.73077,13003.9
528.0097316,12815.18462,12801.9,12824.26923,12853.73077,12851.53077,12839,12793.78462,12833.4,12819.70769,12790.33077,12811.1
528.211099,12876.78462,12902.2,12888.36923,12920.83077,12890.93077,12815,12882.68462,12904.1,12823.50769,12900.73077,12858.5
528.4124531,13037.28462,13081,13029.86923,13032.33077,13067.13077,13109,13113.18462,13075.3,13097.30769,13089.73077,13083.4
528.6137939,12938.68462,12990.9,12951.26923,13004.13077,12990.83077,13008.7,12947.68462,13024.8,13029.20769,12909.83077,12972.7
528.8151215,12901.78462,12920.9,12949.26923,12933.03077,12919.83077,12920.8,12926.58462,12891.9,12936.30769,12940.43077,12894.6
529.0164358,13021.38462,13008.5,13051.66923,13044.03077,13040.83077,13039.4,13031.28462,13020.8,12991.10769,13039.43077,13048.8
529.2177369,12877.38462,12887.7,12872.86923,12893.03077,12850.23077,12841.9,12883.18462,12867.2,12907.10769,12887.63077,12875.2
529.4190248,12881.38462,12913.8,12945.16923,12928.33077,12919.63077,12933,12936.58462,12940.6,12937.00769,12905.33077,12937.9
529.6202993,12870.48462,12904.8,12931.16923,12843.63077,12881.93077,12928,12916.48462,12898.9,12867.80769,12961.03077,12913.8
529.8215606,12869.48462,12896.5,12943.46923,12885.03077,12848.43077,12840.5,12900.48462,12869.6,12856.40769,12877.73077,12907.1
530.0228087,12917.18462,12926,12902.16923,12910.03077,12914.23077,12931.1,12920.38462,12969.7,12907.00769,12918.23077,12908.5
530.2240434,12849.48462,12883.3,12856.36923,12883.63077,12855.83077,12819.2,12884.58462,12855.7,12820.60769,12850.23077,12889.9
530.4252649,12823.78462,12857.8,12821.86923,12868.83077,12821.73077,12848.7,12845.68462,12826.4,12861.10769,12870.13077,12864.1
530.6264732,12804.88462,12788.9,12809.16923,12795.63077,12798.03077,12814.6,12781.88462,12780.8,12769.20769,12778.93077,12764.3
530.8276681,12693.98462,12721.2,12725.56923,12765.03077,12670.13077,12725.2,12725.18462,12717.1,12729.60769,12733.53077,12690
531.0288498,12924.58462,12987.9,12949.96923,12956.03077,12981.53077,12995.9,12972.98462,12942,12947.90769,12979.63077,12951
531.2300182,12736.98462,12755,12737.96923,12736.63077,12765.03077,12761.8,12777.18462,12747.4,12757.30769,12833.93077,12780.6
531.4311733,12788.08462,12815.8,12792.16923,12788.33077,12824.33077,12788.8,12859.18462,12810.1,12799.60769,12804.73077,12786.7
531.6323151,12749.48462,12834.6,12758.66923,12797.73077,12825.03077,12786.7,12766.58462,12754.7,12751.20769,12753.13077,12771.5
531.8334436,12802.88462,12791.4,12752.56923,12792.83077,12795.53077,12844.4,12795.98462,12828.8,12723.40769,12807.53077,12814.1
532.0345589,12709.48462,12741.5,12747.66923,12795.43077,12797.43077,12750.4,12770.68462,12775.7,12723.50769,12738.03077,12794.2
532.2356608,12769.28462,12777.7,12753.46923,12775.03077,12708.73077,12811,12787.68462,12740.4,12782.70769,12769.23077,12782.1
532.4367495,12820.68462,12842.9,12789.96923,12803.23077,12777.53077,12807.5,12814.08462,12837.1,12837.10769,12818.63077,12818.2
532.6378249,12692.58462,12618.2,12653.76923,12701.13077,12689.03077,12675.3,12651.18462,12625.2,12702.50769,12638.43077,12660.8
532.8388869,12754.38462,12716.5,12765.76923,12784.03077,12725.13077,12751.4,12737.18462,12759.4,12714.00769,12676.43077,12736.4
533.0399357,12785.68462,12764.8,12752.46923,12812.73077,12747.13077,12748.1,12823.68462,12751.7,12781.70769,12741.53077,12758.6
533.2409711,12608.58462,12601.2,12642.96923,12573.13077,12584.73077,12602.2,12614.28462,12606.8,12644.30769,12600.23077,12603.8
533.4419933,12799.48462,12772.5,12788.36923,12816.83077,12778.33077,12813.2,12793.88462,12824.7,12845.90769,12776.83077,12817
533.6430021,12630.48462,12718.6,12686.76923,12699.63077,12647.73077,12693.3,12613.68462,12671.6,12664.20769,12699.43077,12653.2
533.8439976,12652.28462,12651.4,12678.76923,12661.73077,12644.13077,12623.1,12637.38462,12665,12697.60769,12657.93077,12615.7
534.0449798,12692.68462,12723,12719.16923,12675.73077,12685.73077,12682.5,12654.18462,12686.8,12661.80769,12680.93077,12673.8
534.2459487,12490.98462,12514.5,12511.96923,12506.63077,12480.93077,12544.1,12488.18462,12485,12525.70769,12524.43077,12481.6
534.4469043,12643.58462,12681.2,12643.06923,12682.03077,12647.53077,12647.8,12655.88462,12659.6,12645.30769,12625.13077,12612.6
534.6478465,12584.08462,12606.3,12593.36923,12549.53077,12556.03077,12589.6,12549.88462,12543.2,12563.80769,12566.53077,12542.7
534.8487755,12650.68462,12620.9,12672.76923,12657.43077,12665.73077,12678.8,12617.08462,12565.7,12658.50769,12649.63077,12606.4
535.0496911,12501.88462,12509.1,12519.56923,12485.73077,12474.33077,12520.5,12519.18462,12482.1,12500.00769,12498.93077,12495.3
535.2505933,12568.18462,12541.9,12559.66923,12539.23077,12565.33077,12630.9,12560.28462,12592.8,12523.30769,12551.23077,12602.9
535.4514823,12535.48462,12508.4,12510.86923,12508.73077,12543.53077,12503.9,12509.58462,12518.3,12520.30769,12536.43077,12533.2
535.6523579,12574.78462,12565,12563.46923,12594.83077,12573.43077,12587.7,12653.38462,12571.1,12567.10769,12592.53077,12565.9
535.8532201,12523.28462,12504.8,12450.06923,12536.73077,12483.03077,12487.8,12465.68462,12509.5,12453.50769,12459.13077,12482.8
536.0540691,12482.98462,12488.3,12483.36923,12520.83077,12499.43077,12507.5,12499.58462,12490.9,12485.60769,12501.23077,12501.5
536.2549047,12519.28462,12554.6,12561.66923,12541.53077,12538.93077,12553.5,12552.98462,12541.5,12558.90769,12560.63077,12530
536.4557269,12373.38462,12348.4,12354.06923,12392.03077,12327.23077,12393.7,12371.18462,12364.1,12364.30769,12386.13077,12324.7
536.6565358,12541.78462,12549.1,12617.06923,12557.23077,12568.23077,12569.9,12578.58462,12595.5,12570.50769,12555.83077,12621.8
536.8573313,12432.38462,12424.2,12446.46923,12437.63077,12453.63077,12451.4,12435.98462,12483.1,12470.60769,12460.03077,12428
537.0581135,12386.28462,12395.9,12324.86923,12342.53077,12407.43077,12354.5,12361.98462,12370.8,12393.80769,12384.73077,12343.3
537.2588824,12491.88462,12502.4,12546.16923,12481.43077,12528.43077,12486.8,12467.08462,12459.5,12491.00769,12477.23077,12453.4
537.4596379,12391.78462,12442.7,12468.36923,12457.63077,12426.53077,12410.4,12414.58462,12428.3,12394.50769,12443.33077,12473.5
537.66038,12416.18462,12367.9,12397.36923,12411.83077,12383.63077,12412,12432.68462,12435,12424.80769,12399.43077,12431
537.8611088,12339.98462,12415.7,12373.86923,12380.73077,12454.83077,12387.2,12393.58462,12378.1,12356.30769,12393.33077,12409.3
538.0618242,12347.78462,12352.6,12353.96923,12359.13077,12338.33077,12368.1,12360.18462,12397.9,12348.30769,12375.83077,12340.4
538.2625262,12367.68462,12463,12474.56923,12439.53077,12423.03077,12430,12454.78462,12438.6,12458.30769,12386.83077,12442.7
538.4632149,12377.88462,12339.7,12331.16923,12343.83077,12329.63077,12334.9,12296.08462,12340.2,12336.80769,12368.63077,12346.7
538.6638902,12259.08462,12335.6,12305.06923,12319.83077,12351.83077,12324.8,12327.88462,12361.4,12296.30769,12368.83077,12321.5
538.8645522,12384.78462,12359.2,12398.66923,12399.93077,12438.83077,12374.8,12368.28462,12425.4,12342.40769,12369.63077,12367.8
539.0652007,12412.18462,12457.3,12442.76923,12400.83077,12419.33077,12421.3,12425.98462,12447.6,12402.30769,12443.43077,12396.6
539.2658359,12257.88462,12285.1,12266.86923,12223.13077,12268.73077,12262.8,12230.28462,12277.8,12256.30769,12255.73077,12250.8
539.4664577,12384.08462,12448.4,12411.16923,12431.33077,12430.83077,12428.6,12402.08462,12404.6,12374.70769,12384.53077,12390.6
539.6670661,12210.28462,12212.5,12247.76923,12203.93077,12229.63077,12205.8,12237.98462,12205.1,12188.30769,12203.23077,12264.3
539.8676611,12401.98462,12398.8,12399.16923,12397.63077,12408.33077,12408.8,12403.88462,12408.2,12390.00769,12396.03077,12394.4
540.0682428,12284.78462,12322.9,12272.46923,12331.33077,12309.93077,12277.2,12319.28462,12368.1,12271.60769,12303.63077,12321.4
540.268811,12226.48462,12226.2,12236.16923,12257.63077,12282.83077,12276.8,12299.68462,12260.7,12248.50769,12262.23077,12275.9
540.4693659,12316.28462,12395.8,12422.36923,12345.53077,12387.43077,12317.9,12363.78462,12366.1,12402.80769,12341.43077,12332.2
540.6699074,12192.98462,12207.6,12233.76923,12238.13077,12227.73077,12264.6,12225.08462,12192.7,12215.70769,12176.43077,12217.6
540.8704355,12199.08462,12285,12212.96923,12257.53077,12252.73077,12265.7,12236.38462,12226.3,12270.00769,12229.03077,12236.4
541.0709501,12205.78462,12260.2,12235.46923,12252.83077,12204.83077,12251.9,12239.68462,12247.8,12260.90769,12235.93077,12247.3
541.2714514,12288.18462,12298.3,12268.16923,12284.03077,12282.03077,12251,12213.58462,12287.9,12275.60769,12283.63077,12277.2
541.4719393,12211.68462,12277.7,12281.96923,12258.33077,12226.53077,12242.9,12227.48462,12244,12259.00769,12240.83077,12219.5
541.6724137,12157.68462,12212.7,12181.66923,12169.63077,12111.93077,12187.7,12174.78462,12190.8,12139.50769,12172.13077,12168.1
541.8728748,12205.88462,12175,12131.56923,12194.23077,12183.13077,12224.6,12201.68462,12165.7,12190.60769,12166.63077,12196.4
542.0733224,12085.08462,12085,12056.86923,12040.33077,12056.93077,12052.1,12065.48462,12099.3,12042.80769,12021.33077,12068.4
542.2737567,12289.88462,12276.3,12288.36923,12267.83077,12319.73077,12273.9,12295.98462,12297.1,12278.50769,12280.73077,12329
542.4741775,12180.98462,12207.3,12194.46923,12260.23077,12161.43077,12186,12237.68462,12209.8,12202.80769,12240.13077,12217.9
542.6745849,12085.48462,12085.3,12127.96923,12136.83077,12114.43077,12145,12123.68462,12124.9,12096.80769,12109.03077,12109.3
542.8749788,12306.18462,12270,12262.96923,12272.03077,12352.03077,12304.3,12295.28462,12284.9,12324.20769,12271.23077,12299.3
543.0753594,12199.28462,12195.2,12183.96923,12202.03077,12144.53077,12143,12168.98462,12178.7,12186.00769,12149.43077,12168.7
543.2757265,12045.08462,12056.6,12037.16923,12071.93077,12106.03077,12098.4,12057.38462,12086.3,12091.30769,12085.23077,12048.2
543.4760802,12221.68462,12310.4,12234.06923,12285.93077,12272.23077,12265.3,12272.78462,12277.4,12257.60769,12268.13077,12276.7
543.6764205,12161.68462,12158,12218.56923,12152.63077,12186.23077,12176,12204.18462,12169.4,12133.50769,12145.33077,12173.1
543.8767473,12203.98462,12248.4,12199.46923,12189.03077,12202.03077,12233.1,12216.28462,12230.6,12235.00769,12258.53077,12196.3
544.0770607,12146.38462,12146.6,12156.86923,12209.53077,12211.43077,12175.4,12190.98462,12218.9,12171.00769,12149.83077,12148.1
544.2773607,12131.58462,12138.8,12093.46923,12153.23077,12144.23077,12120.8,12184.88462,12156.1,12175.50769,12150.03077,12164
544.4776472,12137.98462,12167.3,12161.76923,12116.33077,12130.83077,12099.4,12160.48462,12157.3,12160.40769,12154.23077,12108.7
544.6779203,12200.78462,12227.7,12209.26923,12159.83077,12172.23077,12180.7,12223.88462,12168.4,12207.40769,12193.53077,12214.1
544.8781799,12192.08462,12190.4,12198.56923,12182.93077,12207.83077,12197.6,12233.98462,12177.9,12170.50769,12192.93077,12175.5
545.0784261,12109.68462,12136.3,12144.66923,12190.43077,12159.33077,12137.3,12130.08462,12175.8,12104.50769,12153.53077,12126.9
545.2786588,12155.68462,12145.7,12145.56923,12089.53077,12127.03077,12147.8,12110.38462,12145.7,12129.50769,12140.43077,12086.8
545.4788781,12089.28462,12068.8,12127.36923,12120.83077,12070.43077,12055.5,12098.98462,12090.5,12121.10769,12085.43077,12078.2
545.6790839,12148.18462,12197.7,12179.06923,12180.83077,12194.93077,12168.2,12178.08462,12185.1,12153.10769,12174.43077,12158.7
545.8792763,12151.28462,12140.8,12098.66923,12158.43077,12136.13077,12154.3,12138.38462,12169.9,12157.40769,12177.53077,12157.3
546.0794552,12146.98462,12185.4,12172.16923,12171.33077,12144.23077,12180.8,12154.38462,12158.5,12171.90769,12103.53077,12153.4
546.2796207,12055.18462,12159.8,12134.56923,12086.13077,12134.73077,12091.8,12110.88462,12099.5,12141.10769,12132.83077,12140.9
546.4797726,12061.78462,12063.5,12091.46923,12056.53077,12048.13077,12078.6,12072.48462,12071.3,12066.80769,12011.73077,12086.1
546.6799112,12167.58462,12162.2,12221.36923,12150.23077,12151.63077,12184.3,12147.08462,12215.7,12150.70769,12177.93077,12160.1
546.8800362,12192.28462,12245.7,12206.66923,12199.93077,12169.93077,12172.1,12200.58462,12194.3,12160.30769,12192.33077,12210.5
547.0801478,12105.48462,12181.9,12101.26923,12095.23077,12172.33077,12131.4,12129.38462,12138.2,12116.00769,12102.53077,12132.2
547.2802459,12182.78462,12167.6,12164.86923,12155.03077,12130.93077,12150.2,12184.18462,12146.8,12158.80769,12144.03077,12148.9
547.4803305,12008.68462,12031.7,12061.36923,12030.13077,11998.33077,12021.6,12026.58462,12053,12004.20769,12032.03077,12060.6
547.6804016,12146.88462,12141,12112.46923,12221.93077,12139.93077,12149.2,12143.48462,12149.7,12176.60769,12181.93077,12146
547.8804593,12015.08462,12075,12067.66923,12032.63077,12091.03077,12070.5,12072.28462,12045.7,12047.90769,12032.33077,12052.1
548.0805035,12166.28462,12189.4,12187.36923,12180.53077,12167.43077,12220,12198.88462,12220.2,12239.50769,12194.33077,12182.6
548.2805342,12179.48462,12134.3,12129.56923,12151.13077,12171.83077,12176.6,12133.98462,12123.3,12169.20769,12156.53077,12158.4
548.4805514,12057.58462,12158,12107.06923,12109.53077,12088.33077,12077.9,12083.48462,12090.7,12080.60769,12080.63077,12031
548.6805551,12152.88462,12200.6,12197.06923,12242.53077,12239.33077,12183.5,12219.98462,12200.9,12220.20769,12235.93077,12183.2
548.8805453,12111.98462,12102.6,12194.66923,12130.73077,12126.13077,12104.1,12142.18462,12130.7,12177.30769,12154.53077,12115.1
549.080522,12116.88462,12129.9,12188.16923,12178.83077,12176.63077,12210.4,12171.28462,12191,12162.60769,12114.03077,12177.7
